timestamp,model,fusion,scoring,gdelt,risk_level,agg_mode,missing,tranche,mae,rmse,r2,log_r2,spearman,smape,n,notes
2026-07-17T22:02:11,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,10M,102621718.39,188716879.92,-0.3866,-15.607,0.114,177.3,87,
2026-07-17T22:02:11,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,100M,311240589.45,368971892.72,-2.4448,-92.9412,0.1813,190.54,22,
2026-07-17T22:02:23,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,all,9931945.39,57151196.75,0.0072,0.3558,0.5974,126.04,948,
2026-07-17T22:02:23,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,1M,41156099.97,117565615.74,-0.1066,-3.0492,0.3222,137.32,224,
2026-07-17T22:02:23,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,10M,101131533.72,188556560.0,-0.3843,-11.5303,0.0765,159.96,87,
2026-07-17T22:02:23,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,100M,310464579.16,369137706.74,-2.4479,-75.1069,0.1688,187.33,22,
2026-07-17T22:02:35,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,all,11261063.09,59400720.17,-0.0725,0.2755,0.5601,130.74,948,
2026-07-17T22:02:35,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,1M,46313670.12,122181925.75,-0.1952,-3.8705,0.1653,150.95,224,
2026-07-17T22:02:35,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,10M,111182468.16,195395279.99,-0.4865,-15.8722,-0.03,170.66,87,
2026-07-17T22:02:35,EdgeGAT_full,blend,tk_ka,True,bilateral,first,rf,100M,311587814.52,367394884.78,-2.4154,-95.7481,0.1304,175.37,22,
