timestamp,model,fusion,scoring,gdelt,risk_level,agg_mode,missing,tranche,mae,rmse,r2,log_r2,spearman,smape,n,notes
2026-07-19T00:47:47,EdgeGAT_full,attention,ka_ka,True,bilateral,first,rf,1M,36605030.89,111919806.8,-0.1102,-5.0313,0.1328,162.45,382,
2026-07-19T00:47:47,EdgeGAT_full,attention,ka_ka,True,bilateral,first,rf,10M,95685049.01,186125611.66,-0.3495,-20.4865,0.0139,189.2,138,
2026-07-19T00:47:47,EdgeGAT_full,attention,ka_ka,True,bilateral,first,rf,100M,289127016.21,368620978.28,-1.5793,-102.3624,0.1933,197.3,34,
2026-07-19T00:48:16,EdgeGAT_full,concat,tk_tk,True,bilateral,first,rf,all,9153846.85,50863774.27,0.1152,0.2284,0.5283,129.03,1611,
2026-07-19T00:48:16,EdgeGAT_full,concat,tk_tk,True,bilateral,first,rf,1M,37005217.15,104406653.31,0.0339,-3.3682,0.1709,147.7,382,
2026-07-19T00:48:16,EdgeGAT_full,concat,tk_tk,True,bilateral,first,rf,10M,90240604.77,169649655.94,-0.1211,-14.3872,0.0781,172.48,138,
2026-07-19T00:48:16,EdgeGAT_full,concat,tk_tk,True,bilateral,first,rf,100M,254440359.32,331477151.37,-1.0857,-66.5068,0.2782,168.27,34,
2026-07-19T00:48:45,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,all,9112788.65,52927389.67,0.0419,0.2941,0.5681,124.98,1611,
2026-07-19T00:48:45,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,1M,37515989.04,108660954.37,-0.0465,-4.0354,0.1527,156.0,382,
2026-07-19T00:48:45,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,10M,93337070.58,177819478.04,-0.2317,-17.1311,0.0226,182.84,138,
2026-07-19T00:48:45,EdgeGAT_full,blend,tk_tk,True,bilateral,first,rf,100M,270870450.66,350392228.98,-1.3305,-81.5833,0.0992,179.86,34,
2026-07-19T00:49:15,EdgeGAT_full,attention,tk_tk,True,bilateral,first,rf,all,9201385.39,54122288.75,-0.0018,0.2698,0.5788,126.87,1611,
2026-07-19T00:49:15,EdgeGAT_full,attention,tk_tk,True,bilateral,first,rf,1M,36805034.21,111042232.62,-0.0928,-4.0614,0.1388,156.65,382,
2026-07-19T00:49:15,EdgeGAT_full,attention,tk_tk,True,bilateral,first,rf,10M,94458954.21,184510486.08,-0.3261,-17.0188,-0.0039,180.04,138,
2026-07-19T00:49:15,EdgeGAT_full,attention,tk_tk,True,bilateral,first,rf,100M,286404747.41,365458695.56,-1.5352,-85.2555,0.1792,194.18,34,
2026-07-19T00:49:44,EdgeGAT_full,concat,ka_tk,True,bilateral,first,rf,all,10586798.13,56063491.22,-0.075,0.2369,0.5261,128.14,1611,
2026-07-19T00:49:44,EdgeGAT_full,concat,ka_tk,True,bilateral,first,rf,1M,43174006.12,115090127.22,-0.174,-3.6028,0.1876,149.67,382,
2026-07-19T00:49:44,EdgeGAT_full,concat,ka_tk,True,bilateral,first,rf,10M,97192446.99,173328062.28,-0.1703,-14.8523,0.0945,173.34,138,
2026-07-19T00:49:44,EdgeGAT_full,concat,ka_tk,True,bilateral,first,rf,100M,242538959.86,311881299.87,-0.8464,-67.3374,0.2684,163.58,34,
2026-07-19T00:50:12,EdgeGAT_full,blend,ka_tk,True,bilateral,first,rf,all,9425440.81,53326518.02,0.0274,0.1784,0.4906,129.4,1611,
2026-07-19T00:50:12,EdgeGAT_full,blend,ka_tk,True,bilateral,first,rf,1M,37287825.71,109159407.27,-0.0561,-4.5144,0.0398,156.69,382,
2026-07-19T00:50:12,EdgeGAT_full,blend,ka_tk,True,bilateral,first,rf,10M,93565009.73,180714956.1,-0.2721,-19.5335,-0.0453,179.94,138,
2026-07-19T00:50:12,EdgeGAT_full,blend,ka_tk,True,bilateral,first,rf,100M,279151787.01,357378346.84,-1.4243,-95.3749,0.1762,186.32,34,
2026-07-19T00:50:42,EdgeGAT_full,attention,ka_tk,True,bilateral,first,rf,all,8913438.39,53549715.14,0.0193,0.2496,0.5322,128.29,1611,
