epoch,mse,rmse,mae,smape,r2,log_mse,log_rmse,log_mae,log_r2,spearman,overflow_frac,n_finite,n_total,train_loss
49,846062422581776.9,29087152.190989356,1758587.1832714153,133.93834751256006,-0.003571052645045203,8.92402596521565,2.9873108250089495,2.3792053450605812,-0.005971464499727075,-0.05799922440193455,0.0,123777,123777,0.014793463066477079
50,846070025035141.4,29087282.874739975,1758825.452784563,134.20578351008038,-0.003580070421892456,8.953136123281691,2.9921791596229146,2.3863259448401846,-0.009252941767460054,-0.05771499288085817,0.0,123777,123777,0.014806485419033903
51,846064027571274.8,29087179.780296247,1758627.7411570018,133.98853745758365,-0.0035729564301052452,8.927840292003134,2.9879491782831806,2.3804007914145195,-0.006401439033580036,-0.0645692942846086,0.0,123777,123777,0.014794307558197875
52,846062198791635.5,29087148.344099246,1758571.9339250212,133.92804423073866,-0.003570787192636704,8.921216427377736,2.9868405426767826,2.3787823792099028,-0.005654755997937633,-0.06871226602772254,0.0,123777,123777,0.014795147076983466
53,846025406976892.2,29086515.896148376,1757882.7471579695,133.08715548699303,-0.003527145967988199,8.886155883235178,2.980965595781873,2.3608635799657565,-0.0017025143667812603,-0.06112349487446722,0.0,123777,123777,0.014800472342053709
54,846061218458663.4,29087131.4924429,1758549.7672415837,133.8998628404513,-0.0035696243543326123,8.919551223084408,2.986561772855939,2.37814266351308,-0.005467043859024079,-0.09717244457644271,0.0,123777,123777,0.014797803246450872
55,846090517974119.0,29087635.138906,1759678.9566439097,135.18048069391537,-0.003604378463229141,9.096659700360611,3.016066925709808,2.415325131770302,-0.025431808075905726,-0.10331688854748902,0.0,123777,123777,0.014796411496776223
56,846039501067157.8,29086758.17390377,1758055.7411197703,133.33291579513244,-0.003543863908209266,8.882196714069078,2.9803014468454494,2.364985971319347,-0.0012562123031445438,-0.08514466372879563,0.0,123777,123777,0.014795996233403304
57,846042732123001.1,29086813.71554817,1758105.7666661108,133.39816825453755,-0.00354769647898312,8.88303052139417,2.9804413299701387,2.3662302671913724,-0.0013502042277762083,-0.07929674894555189,0.0,123777,123777,0.014790044551161228
58,846048635886338.6,29086915.20059043,1758228.1700489023,133.53729902468848,-0.00355469932632535,8.890761298609185,2.9817379661212997,2.3693499653517427,-0.0022216653045392665,-0.08304223157305109,0.0,123777,123777,0.01479427044411121
59,846045271975939.6,29086857.375384156,1758156.4610014944,133.45407226233345,-0.0035507091679043423,8.88629857348257,2.980989529247389,2.3675064704679167,-0.0017185992950075057,-0.07065535480114683,0.0,123777,123777,0.014806948976346643
60,846047637820829.1,29086898.043978997,1758206.612396173,133.51203862257114,-0.0035535154542760683,8.889434059622289,2.981515396509347,2.368794613746594,-0.0020720507076530392,-0.08643759448722182,0.0,123777,123777,0.014793322556031033
61,846037654558778.5,29086726.432494573,1758022.9178140042,133.29160614499563,-0.0035416736415001537,8.88144339096498,2.9801750604561774,2.3641897923595065,-0.0011712930582628012,-0.07831925668259153,0.0,123777,123777,0.01479481976643143
62,846046748129342.0,29086882.75029385,1758190.204590132,133.4899542203743,-0.003552460131880819,8.889011560765393,2.9814445426278504,2.368370132312134,-0.0020244240203843855,-0.0979295223141102,0.0,123777,123777,0.014796940784695177
63,846055395177251.8,29087031.391622826,1758380.563914947,133.70752485727334,-0.003562716971969193,8.902986054672853,2.9837871999646444,2.373422882322039,-0.0035997155039062534,-0.12719228397911914,0.0,123777,123777,0.014798544171554344
64,846055958136552.4,29087041.068774123,1758393.8869525224,133.72201011364163,-0.0035633847355323045,8.90421136233824,2.983992520489661,2.3737876138882146,-0.0037378397710716715,-0.13899820971348617,0.0,123777,123777,0.014795884257497668
65,846063311545712.2,29087167.472026426,1758595.654886416,133.94866850429867,-0.003572107104442779,8.924600555188018,2.9874069952365074,2.3794807967094576,-0.006036235839282034,-0.16540478829117694,0.0,123777,123777,0.01478738533853009
66,846049597716947.9,29086931.734319244,1758240.5765137547,133.5490962023528,-0.0035558402177433557,8.891594928561632,2.9818777521155413,2.3696810233240053,-0.0023156372346282428,-0.15514043832977067,0.0,123777,123777,0.014789673298573724
67,846052823418888.4,29086987.183599617,1758308.0248924366,133.62885724836252,-0.0035596664378960696,8.895870420470946,2.9825945786296444,2.3714660821968288,-0.0027975971565550317,-0.1597846374030519,0.0,123777,123777,0.014790293773844424
68,846047782909051.4,29086900.538026586,1758199.5769968801,133.50203149288723,-0.003553687553090601,8.88864720604735,2.9813834382795097,2.3686149524677416,-0.001983351700477032,-0.17492632068683792,0.0,123777,123777,0.014792326678249472
69,846046318818815.6,29086875.37049684,1758165.7951658266,133.4649110688812,-0.00355195089804039,8.886059847765056,2.980949487623877,2.3677488622777974,-0.0016916886539359854,-0.1525832301952406,0.0,123777,123777,0.014795730221524398
70,846025575064894.0,29086518.785597116,1757863.771590979,133.07546384645798,-0.003527345348374844,8.883174232315431,2.9804654388728333,2.3604632394193485,-0.0013664042126808607,-0.0909297283780606,0.0,123777,123777,0.014794687335949994
71,846069289392862.8,29087270.229309294,1758773.7353833467,134.15016039371903,-0.003579197827535019,8.945121277631356,2.990839560663754,2.384760518309671,-0.008349458737711757,-0.08630294658997542,0.0,123777,123777,0.014791329187023926
72,846072809442055.0,29087330.737660598,1758900.3914649077,134.28790620156482,-0.0035833731925896117,8.962987608538418,2.9938249128060943,2.3886639100604423,-0.010363462186140593,-0.16452389668287717,0.0,123777,123777,0.014794147850087454
73,846051008841895.0,29086955.99133562,1758246.6271588607,133.57068571630143,-0.0035575140471331146,8.888587524779227,2.981373429273701,2.369845726122931,-0.0019766240583867223,-0.08030197935422492,0.0,123777,123777,0.014796192574486833
74,846063531659130.0,29087171.2557122,1758579.918627055,133.94355827142732,-0.0035723681956441045,8.920043864254842,2.9866442480239996,2.3790289517479417,-0.0055225774221967505,-0.05949016502729475,0.0,123777,123777,0.014788487935763157
75,846061211133452.0,29087131.366524477,1758507.364935747,133.86587445814675,-0.003569615665410808,8.91160903141612,2.985231822056056,2.3769577721195483,-0.004571750836006583,-0.028900242203449996,0.0,123777,123777,0.014789877568087664
76,846071957636891.2,29087316.095454585,1758859.1390987923,134.2502858192791,-0.0035823628096889326,8.955640481624922,2.992597614385356,2.3873863757372558,-0.009535248546932884,-0.0775377791881543,0.0,123777,123777,0.014789390581042079
77,846046881304911.8,29086885.039565712,1758149.6599817218,133.4648026638612,-0.0035526181003040502,8.881180456750291,2.9801309462421766,2.367348839468733,-0.0011416534854904459,-0.0536389012376971,0.0,123777,123777,0.014792384030143067
78,846048651738215.6,29086915.473081976,1758188.6747889495,133.5085242763969,-0.0035547181292936436,8.883808255769377,2.980571800136574,2.368344793338795,-0.0014378752622921098,-0.09531178598125585,0.0,123777,123777,0.014787547226240948
79,846043339329383.0,29086824.153375406,1758079.100445686,133.3836295605126,-0.0035484167269597133,8.877356100168742,2.979489234779804,2.3655805301978923,-0.0007105483311458105,-0.06810447663272091,0.0,123777,123777,0.014790612156124443
80,846065284883401.6,29087201.393111054,1758628.7325974356,134.000123431551,-0.003574447811853121,8.925100715038917,2.9874907054313855,2.380448740097658,-0.006092616954672669,-0.06423057328532913,0.0,123777,123777,0.014789711955183409
81,846067782077134.8,29087244.319067676,1758712.5023911693,134.09009196425546,-0.003577409899846229,8.935777429836584,2.989277074785237,2.382923183858207,-0.007296162357041336,-0.1389161541498334,0.0,123777,123777,0.014788890794796573
82,846065219789241.6,29087200.274162546,1758626.5567385652,133.9975653258696,-0.003574370599329635,8.924829426918832,2.987445301075625,2.3803847399193643,-0.006062035677956601,-0.08275520484006527,0.0,123777,123777,0.014792423151684695
83,846057712030222.9,29087071.217814676,1758401.758697628,133.7529784617113,-0.0035654651457599496,8.899953557735259,2.98327899428385,2.3740127805032762,-0.003257873671834721,-0.010884838461060675,0.0,123777,123777,0.014795276948787742
84,846067552339533.5,29087240.36995489,1758698.781042568,134.07816968769092,-0.003577137392759333,8.93329894047919,2.9888624826979227,2.382512245351026,-0.007016771689833279,-0.0697803011384442,0.0,123777,123777,0.01478794221078541
85,846046309131100.8,29086875.20396615,1758132.0289959796,133.4485728485351,-0.0035519394067957677,8.879153868846496,2.9797909102563715,2.3669018163807776,-0.0009132039483124021,-0.07640426527174547,0.0,123777,123777,0.014789441652992744
86,846065435113762.2,29087203.975524396,1758629.7567855986,134.00270689822992,-0.0035746260101008343,8.924761080745524,2.987433862154194,2.380476010389194,-0.0060543312741008215,-0.06722654895575274,0.0,123777,123777,0.014790445650935742
87,846029563872776.5,29086587.353499833,1757866.308502192,133.12064749367093,-0.0035320767393673957,8.873797161354313,2.978891935158829,2.360541214793791,-0.00030936271098158663,-0.027749123668408128,0.0,123777,123777,0.014792827745770053
88,846052176249796.9,29086976.058878943,1758254.587623041,133.59219754898962,-0.003558898787485276,8.88639571407783,2.981005822550139,2.370057353139177,-0.001729549584401191,0.040058626988875926,0.0,123777,123777,0.014796374029531044
89,846064755041881.2,29087192.285297688,1758603.4998131124,133.97638650622875,-0.003573819331497363,8.921083272726651,2.9868182523760383,2.3797104769915474,-0.005639745981171895,0.012461365055815694,0.0,123777,123777,0.014789143169710889
90,846036193577491.4,29086701.318256963,1757948.6988876879,133.2328706316859,-0.0035399406741811745,8.87190584919935,2.9785744659483253,2.3624354925941917,-9.616229384157293e-05,-0.014650402342353206,0.0,123777,123777,0.01479245091573005
91,846054611309067.4,29087017.917089187,1758315.808448753,133.6591998611446,-0.0035617871736493,8.891638328690986,2.9818850294219907,2.3716806130514763,-0.0023205295659429748,-0.019006374561326814,0.0,123777,123777,0.014790290534774627
92,846050493799291.5,29086947.13783644,1758216.1573059887,133.54797148199748,-0.0035569031207594026,8.883700277384222,2.980553686378459,2.369053784868082,-0.0014257032701137096,-0.022887015009470633,0.0,123777,123777,0.014787723081240047
93,846055469219747.4,29087032.664397847,1758336.922228427,133.6829490441293,-0.003562804798710184,8.893393348910749,2.982179295232054,2.372247508355793,-0.002518366312225906,-0.003542146220139389,0.0,123777,123777,0.014788135123872089
94,846061431904861.2,29087135.16152564,1758501.4960587933,133.86499164536752,-0.00356987753710003,8.909516431381746,2.98488130942953,2.3767890787232737,-0.004335860002721459,0.010563196949867569,0.0,123777,123777,0.014787968389985254
95,846054064436689.2,29087008.51646125,1758299.7741517914,133.6424874017302,-0.003561138491857685,8.890001959186106,2.981610631720062,2.371252196632755,-0.0021360678629289698,0.039307650827059976,0.0,123777,123777,0.01479086607354013
96,846054617601466.4,29087018.02525426,1758314.7915218745,133.65854370340867,-0.0035617946374832954,8.891422909117887,2.981848907828478,2.3716531983492843,-0.002296246137782232,0.03302301493309142,0.0,123777,123777,0.014789902750485947
97,846053526652773.6,29086999.27205922,1758286.6508811472,133.62768364061688,-0.003560500590497284,8.888944442208178,2.981433286560036,2.370903235468316,-0.002016858001016031,0.05047319873624426,0.0,123777,123777,0.014787192018027992
98,846048265460451.0,29086908.833020587,1758164.929401463,133.49086804684327,-0.003554259939480886,8.880006393615412,2.9799339579284996,2.367735672622298,-0.0010093058191107396,0.06031297729662016,0.0,123777,123777,0.014788806512898782
99,846061948134806.4,29087144.035377663,1758514.0121025266,133.8800898691831,-0.0035704898718587064,8.910514264390862,2.9850484526035523,2.3771427128125033,-0.004448341918106058,0.13836390441509858,0.0,123777,123777,0.014789857990375483
100,846047825814659.8,29086901.27556835,1758152.3003936026,133.47900012723483,-0.003553738446293586,8.878676824253114,2.97971086252561,2.367414188491706,-0.0008594285278793468,0.16427186387770149,0.0,123777,123777,0.014790168157776428
