epoch,mse,rmse,mae,smape,r2,log_mse,log_rmse,log_mae,log_r2,spearman,overflow_frac,n_finite,n_total,train_loss
1,3548237310412515.0,59567082.43998958,11429716.63925937,136.47566019028096,-0.07849644634024888,11.914187410512122,3.451693412009839,2.6983670147159433,0.010059432109956967,0.30842796701525005,0.0,948,948,0.15308046340942383
2,5.489003282647003e+22,234286219881.72934,20111982684.247578,179.2820685918418,-16683974.77837463,45.2256008020257,6.724998200893864,5.84930421380554,-2.7577600048177584,0.2960256776231547,0.0,948,948,0.03886551782488823
3,4.195009675671853e+21,64768894352.70493,5712840899.105447,175.2322217875008,-1275083.6777632984,38.41847456009736,6.198263834340819,5.324096176191724,-2.1921611783557777,0.2993232145503864,0.0,948,948,0.09047975391149521
4,1.1528317843762511e+18,1073700043.9490776,109594174.13752773,157.76657634640824,-349.4063775636605,18.78682325170314,4.334376916201813,3.5518036678370546,-0.560982536016819,0.30576440982734365,0.0,948,948,0.07725840061903
5,3627918979440896.0,60232208.82087005,11771747.22318615,137.57556689263868,-0.10271590782705076,11.160209024240487,3.3406899024363943,2.638374129931132,0.07270690995842555,0.3154840086758362,0.0,948,948,0.044918179512023926
6,3395422330278621.5,58270252.53316328,10366487.453409268,140.35844872614288,-0.032047914688120294,13.245913099407217,3.6394935223746745,2.8661659236698713,-0.10059261987769097,0.3267570676430648,0.0,948,948,0.03546016290783882
7,3396679998168193.5,58281043.21448093,10349962.945646342,150.09566635159274,-0.03243018628692207,16.57771177563692,4.071573623998088,3.278471810908257,-0.3774291811971804,0.3383336629515788,0.0,948,948,0.04306532070040703
8,3396820212537362.0,58282246.11781329,10349942.413808178,151.03136416560997,-0.03247280482836801,16.834482061313153,4.102984530961963,3.3125779734382146,-0.39876402457855464,0.34889973718384054,0.0,948,948,0.05119311809539795
9,3396487569046764.5,58279392.318784215,10346311.132115496,144.09802633921444,-0.03237169692855124,14.344917923275428,3.7874685375954513,3.010167880400324,-0.1919080761457428,0.35713535512202116,0.0,948,948,0.051908958703279495
10,3395071195223816.5,58267239.46802197,10342708.013202403,137.22317151050635,-0.0319411862267287,11.47483793733255,3.387453016254624,2.6648026966344456,0.04656463821388568,0.36626191823479,0.0,948,948,0.04589185491204262
11,3390062156566468.0,58224240.283291526,10377382.304819921,135.28744468836774,-0.030418675210997392,10.671913294820392,3.2667894475800536,2.5700518486369006,0.11327902243450705,0.3789178911938874,0.0,948,948,0.03782013803720474
12,3385853591595213.0,58188088.05584879,10755344.329665225,146.87898937684747,-0.029139470364024422,13.102440104943096,3.6197292861404837,2.922048390163148,-0.08867156032717705,0.3926708767117896,0.0,948,948,0.03297198936343193
13,3442813284013056.0,58675491.34019294,11751151.749098752,156.26023707092756,-0.046452524842371945,16.677796380228227,4.0838457831103545,3.3547155731337988,-0.38574513317043446,0.40037181853223996,0.0,948,948,0.03439656272530556
14,3457105761632626.5,58797157.768319264,12061186.095285235,158.31168862462107,-0.050796762550731955,17.87872582729498,4.228324233936534,3.4870538495260957,-0.48552942712708247,0.404100173221502,0.0,948,948,0.03888292610645294
15,3380877220748059.0,58145311.25334234,11286953.918278817,155.54034738719707,-0.027626888818653272,16.210726952021528,4.026254705308834,3.3033503092793977,-0.34693669755735534,0.40585398054019806,0.0,948,948,0.04041251167654991
16,3371602330333552.0,58065500.34515807,10614672.906278932,148.43718558087537,-0.024807760480510144,13.450290246758525,3.667463734893438,2.9696236557095363,-0.11757415813469274,0.40473409804601423,0.0,948,948,0.037998687475919724
17,3384154291929396.0,58173484.440330684,10372890.20472935,138.85615922309634,-0.028622963577549676,11.361590048890976,3.3706957811245704,2.672785267548219,0.055974317206956004,0.40481647976041757,0.0,948,948,0.03441796079277992
18,3391146817132460.5,58233554.04861067,10330597.111200128,134.11952713003706,-0.030748360760065818,10.568838118609605,3.2509749489360273,2.5474647675888447,0.12184345867826141,0.4057435344755112,0.0,948,948,0.03243144229054451
19,3393898390092558.0,58257174.58041162,10329167.27273401,134.5161190476412,-0.03158470889568865,10.678015798286896,3.267723335640105,2.560749545379027,0.11277197016656526,0.40894027070263006,0.0,948,948,0.03268805891275406
20,3394861378768224.0,58265438.973444834,10332326.159625428,135.31182648438474,-0.03187741194052851,10.986834718138663,3.3146394552256604,2.59840569063581,0.08711244624271697,0.41080789887119595,0.0,948,948,0.03410350903868675
21,3394985798067263.5,58266506.657489456,10332687.210789053,135.44166557575488,-0.03191522952715853,11.044149922434627,3.3232739764326724,2.605257267187416,0.0823501704840347,0.4107174731991054,0.0,948,948,0.03524612635374069
22,3394459420591553.0,58261989.50080192,10330210.34563869,134.95531199270684,-0.03175523565208094,10.82559724582156,3.2902275370894274,2.5793327847613563,0.10050954244500754,0.40960718964661824,0.0,948,948,0.03530021011829376
23,3393024528140581.5,58249674.060380645,10325579.567466399,134.09514201598742,-0.031319096162562676,10.615396552368196,3.258127767962484,2.551248513696566,0.1179749546194464,0.4090443165655168,0.0,948,948,0.03431374952197075
24,3390058622168832.0,58224209.93168419,10326308.774348386,134.89840244916837,-0.030417600921158083,10.770192945488946,3.281797212730998,2.5757415943507906,0.10511304267922617,0.4078015692290846,0.0,948,948,0.03296148031949997
25,3384911152056834.0,58179989.27515228,10344463.586404603,138.8457446750731,-0.028853013285730977,11.436622416068428,3.381807566386418,2.680427306312046,0.04973993616068817,0.4052548837196101,0.0,948,948,0.03208199143409729
26,3378406688846260.5,58124062.907252625,10381973.20975823,143.27200033114852,-0.026875963882251552,12.324106250370097,3.5105706445491305,2.8102871994428997,-0.024000405555496318,0.40346055386210283,0.0,948,948,0.03216198831796646
27,3374337544817810.0,58089048.406888284,10407349.264872659,145.4879522744517,-0.02563913641260851,12.846750696752629,3.5842364175306054,2.8826675822463215,-0.06742652621564305,0.40209465294549573,0.0,948,948,0.032920952886343
28,3375698592676828.5,58100762.41046092,10394709.130597332,144.8288338746585,-0.02605283063620023,12.709972844899129,3.565104885539713,2.863151060880991,-0.056061760858740595,0.40130214658009883,0.0,948,948,0.03347313404083252
29,3380868507005128.0,58145236.322549485,10360246.261844793,141.9025590240574,-0.027624240252629217,12.09414212743981,3.477663314272934,2.77508083124201,-0.004892865393161472,0.4004993469033957,0.0,948,948,0.03328368440270424
30,3386242099788112.0,58191426.342616074,10333973.041136103,138.31631639775156,-0.02925755849307543,11.40777953537059,3.3775404565113045,2.6732841921255055,0.05213646869067079,0.39986766301391313,0.0,948,948,0.03257738798856735
31,3390007574608779.5,58223771.55946512,10323484.125787333,135.66220546784535,-0.03040208487550089,10.959388251117906,3.3104966774062627,2.6030343217688774,0.08939295184607288,0.40027386583943697,0.0,948,948,0.031940579414367676
32,3392177510120373.5,58242403.02494715,10324039.08436052,135.1644813270221,-0.031061642716002202,10.80715641854749,3.287423979128261,2.582554959546665,0.10204177644427692,0.4009941218101692,0.0,948,948,0.031763654202222824
33,3393229378467823.5,58251432.41558806,10326371.428148672,135.28877175498747,-0.0313813609804523,10.826112572006814,3.2903058477908727,2.5851756153227408,0.1004667243929741,0.3997237819672532,0.0,948,948,0.032000940293073654
34,3393541761839136.5,58254113.69027201,10327632.672296593,135.50883351923616,-0.03147631076153612,10.872047670158887,3.2972788280882295,2.5918432373537796,0.09665001280502084,0.3953298548934169,0.0,948,948,0.03232750669121742
35,3393275349569108.5,58251827.00627602,10327140.709566623,135.63899795976454,-0.03139533402256656,10.889722548702133,3.299957961656805,2.595283686863219,0.09518142089022097,0.3878851318461934,0.0,948,948,0.032438840717077255
36,3392428352502952.5,58244556.41948827,10325593.580750132,135.88405247932934,-0.0311378869450476,10.923159061332361,3.305020281531168,2.6017522907458277,0.09240320705482119,0.378620359745719,0.0,948,948,0.032246239483356476
37,3390919574351484.0,58231602.88324102,10324283.60117984,136.24379176350342,-0.03067928969454825,11.057323972671233,3.325255474797573,2.6193007351476933,0.08125554889354925,0.36750865033529256,0.0,948,948,0.031890321522951126
38,3388787655753440.5,58213294.49321212,10325103.608021177,137.24390258815666,-0.030031287199019152,11.32380462618446,3.365086124631056,2.6559073638312425,0.059113878599036496,0.35221013495232284,0.0,948,948,0.031610917299985886
39,3386494448440881.0,58193594.565389074,10329361.928075098,138.56729878863624,-0.02933426055706967,11.64816559699151,3.412940901479472,2.700877580461623,0.03216297774626109,0.3366677647446691,0.0,948,948,0.03156701475381851
40,3385000956840313.0,58180761.054151855,10333584.168289224,139.57496392614445,-0.028880309695574313,11.881120452272187,3.446900122178214,2.733579554638279,0.01280693995841986,0.3225863877503243,0.0,948,948,0.031723134219646454
41,3385152463096299.0,58182063.07012754,10333640.975708652,139.61294278102955,-0.02892636043693808,11.904129647680719,3.450236172739588,2.7363286234658477,0.010895123803058793,0.3148496123182413,0.0,948,948,0.03188631311058998
42,3386794405118532.5,58196171.73937245,10330019.05994897,138.80520473103934,-0.029425433210588103,11.731740751555524,3.425162879565806,2.7117848703126866,0.025218783138612033,0.3134601979220772,0.0,948,948,0.03187897056341171
43,3388970085078292.5,58214861.376441434,10327433.200344998,137.8830910538551,-0.030086737091838955,11.487087357074426,3.389260591496975,2.6788613439109255,0.045546843452247354,0.3169655671187775,0.0,948,948,0.031701672822237015
44,3390864531278581.0,58231130.25932591,10326789.763941552,137.18926287806775,-0.030662559201819484,11.293668814100275,3.3606054237443996,2.65281470163965,0.06161783979257318,0.3208820469363606,0.0,948,948,0.03150641545653343
45,3392150967739520.0,58242175.163188405,10328451.52560104,137.10940891511413,-0.031053575086662955,11.199109859198272,3.3465071132747157,2.6423216726206524,0.0694746698296923,0.32376466920171,0.0,948,948,0.03142990171909332
46,3392874102651501.0,58248382.83292937,10330142.666930726,137.19403560175851,-0.03127337392325913,11.181796441052981,3.3439193233469284,2.641099725091508,0.07091322828108482,0.32468381262296464,0.0,948,948,0.03148325905203819
47,3393127962655883.5,58250561.90849908,10330993.414256752,137.28804795460113,-0.03135053536671473,11.198185089233162,3.3463689409915878,2.6435251693685347,0.06955150824702494,0.32070064627734896,0.0,948,948,0.031572647392749786
48,3392971154868653.0,58249215.9163422,10331005.11683418,137.3889464073444,-0.03130287321041236,11.226596781261694,3.3506114040965262,2.6475004651878455,0.06719080284829781,0.3138955651377032,0.0,948,948,0.03159601241350174
49,3392457438037858.5,58244806.10353045,10330488.91417813,137.51416493266933,-0.031146727573024835,11.278507499292715,3.3583489245896883,2.6542534088786645,0.06287758165103285,0.3004892409154981,0.0,948,948,0.03152427077293396
50,3391665377831236.0,58238006.300278135,10329978.785813235,137.69903691396382,-0.030905978704389936,11.371047969815786,3.372098451975533,2.665609264675575,0.05518846591145732,0.2871400464467523,0.0,948,948,0.03141128271818161
51,3390770997990210.0,58230327.13277687,10329993.436047494,137.9820263292001,-0.030634129502704832,11.497364013030912,3.390776314213445,2.6811099087638692,0.0446929640995859,0.27197249910223115,0.0,948,948,0.031339067965745926
52,3390079446208894.5,58224388.757709555,10330635.616125882,138.3270726380805,-0.030423930445155678,11.612249280666104,3.4076750550288835,2.695934934958124,0.03514723654248575,0.2599529482971816,0.0,948,948,0.03134562820196152
53,3389901779663221.0,58222863.03217337,10331277.42057571,138.50030691980706,-0.030369928212109043,11.664345609261346,3.4153104704054864,2.7027981497567413,0.030818593107763914,0.25285933599661115,0.0,948,948,0.031395960599184036
54,3390331431580404.0,58226552.63348848,10331541.737104677,138.43250808799766,-0.030500522088816595,11.633316852976941,3.410764848677924,2.6990795864837582,0.033396748340575155,0.2522095458473776,0.0,948,948,0.03142012655735016
55,3391157679901063.0,58233647.31751793,10331686.61865594,138.20945660432804,-0.030751662528327284,11.550336841861354,3.398578650239149,2.6886151455625704,0.040291492941856744,0.25613745153022827,0.0,948,948,0.031383249908685684
56,3392059125452797.0,58241386.70612846,10332334.957333809,138.15571004835294,-0.03102565937212942,11.46617909089553,3.3861746988150996,2.6795485064953186,0.047284095031525974,0.262116010180156,0.0,948,948,0.03131501376628876
57,3392803240972435.0,58247774.558110245,10333087.279830068,138.04901587218893,-0.03125183532187248,11.414044830880414,3.378467822975441,2.672987903220744,0.051615890158431044,0.267136936972676,0.0,948,948,0.03127002716064453
58,3393294998493707.0,58251995.661039,10333860.482121177,138.04686397971557,-0.031401306367001336,11.397650103275621,3.376040595620204,2.6710180003934774,0.052978115327154685,0.27009039859400474,0.0,948,948,0.03127138689160347
59,3393526978419204.5,58253986.802786335,10334339.127014382,138.0538974655543,-0.03147181730056747,11.402430863689602,3.376748563883548,2.6713886426973947,0.05258088566170682,0.2688986037251496,0.0,948,948,0.031296126544475555
60,3393529195131633.0,58254005.82905551,10334515.683193319,138.1065942587354,-0.03147249107637995,11.41755975784069,3.3789879783510166,2.673442314948714,0.05132383761038406,0.2647342822610874,0.0,948,948,0.03130495548248291
61,3393349106743888.0,58252460.09177542,10334489.727757813,138.19349082960946,-0.03141775271780389,11.443496846010293,3.3828237976593303,2.6770692269007363,0.04916874512213132,0.2574206139623569,0.0,948,948,0.031280890107154846
62,3393059045469633.5,58249970.34737128,10334453.622042162,138.31779910038136,-0.031329587799243885,11.483738509468864,3.388766517402588,2.6825629794647927,0.045825096595848436,0.24725987325447635,0.0,948,948,0.031240984797477722
63,3392767729180743.5,58247469.72342012,10334585.683990661,138.45765740365448,-0.031241041415548843,11.533553703647108,3.3961086118743475,2.6891185769551917,0.04168599084610569,0.23624555704212902,0.0,948,948,0.031215468421578407
64,3392601500806505.0,58246042.790961385,10334850.740294585,138.5639707181078,-0.03119051584602972,11.574334834019046,3.402107410711638,2.694339213491995,0.0382975184334613,0.2273867331482217,0.0,948,948,0.031216926872730255
65,3392648620655736.0,58246447.279261045,10335128.5570531,138.61292111166355,-0.031204838053227935,11.589041470786052,3.4042681255720812,2.696282758491452,0.03707555541984986,0.22101185080903527,0.0,948,948,0.031229879707098007
66,3392905116708562.5,58248649.05479407,10335372.289761974,138.6015790638754,-0.03128280073082612,11.576185322171085,3.402379361883546,2.6947695077220097,0.038143762811782445,0.21837962018012982,0.0,948,948,0.031229697167873383
67,3393280985308912.0,58251875.38018765,10335677.643956054,138.5735319673824,-0.03139704702111179,11.550897425857174,3.3986611225388703,2.691733954325004,0.0402449144535344,0.21774242675488864,0.0,948,948,0.031209394335746765
68,3393660658628341.0,58255134.18256232,10336037.015628723,138.50633148906547,-0.03151244976617984,11.532009563106037,3.3958812645771403,2.6888583033396727,0.04181429228299427,0.2181701974200548,0.0,948,948,0.031184514984488487
69,3393958056216178.0,58257686.6706547,10336438.528495708,138.46814915368006,-0.03160284457734175,11.527090843285011,3.395156968872722,2.687664260844138,0.04222298488830145,0.21902379669187536,0.0,948,948,0.031173065304756165
70,3394132725643387.5,58259185.761932746,10336762.756846268,138.45203755487495,-0.03165593582802484,11.533089073867574,3.3960402049839713,2.6878762310567286,0.041724596573207595,0.21722698312103036,0.0,948,948,0.031176239252090454
71,3394179706162110.0,58259588.9632094,10336965.16686492,138.48565647985097,-0.031670215685333236,11.5445199069534,3.397722753102937,2.68928238057889,0.04077481754031642,0.2121978196659055,0.0,948,948,0.03118020109832287
72,3394118501878927.5,58259063.68865644,10337051.806043943,138.56824931807813,-0.03165161247586945,11.559593809950627,3.3999402656444757,2.6916736082688666,0.03952233866120902,0.2038525082919425,0.0,948,948,0.031173059716820717
73,3393989509694651.5,58257956.62134617,10337085.844912935,138.66710708263605,-0.03161240494825024,11.57936057838527,3.402845952785002,2.694763324934722,0.0378799332419123,0.19303227378155383,0.0,948,948,0.03115706704556942
74,3393851358159428.0,58256770.921150684,10337137.479377557,138.75243819674904,-0.031570413410830334,11.602558182040523,3.4062528065369024,2.6980349278148217,0.03595246239183092,0.18234022105823347,0.0,948,948,0.0311440359801054
75,3393769737585237.5,58256070.39258001,10337235.270120556,138.8148140361786,-0.031545604613810285,11.6214684384178,3.409027491590204,2.700569215706129,0.03438122389338738,0.1732955192984213,0.0,948,948,0.031141135841608047
76,3393792535096156.0,58256266.05864949,10337383.326480797,138.84976742596038,-0.0315525339796785,11.630618190598375,3.4103692161697645,2.701762874921163,0.03362097809922604,0.16747333256933966,0.0,948,948,0.031143784523010254
77,3393922043172129.5,58257377.58577989,10337570.106241096,138.85533590541553,-0.031591898313991784,11.629415703595228,3.4101929129589177,2.701532107868275,0.033720891809306264,0.1657805678526566,0.0,948,948,0.031141776591539383
78,3394113077660357.0,58259017.13606536,10337787.073346991,138.8254517468818,-0.03164996376978224,11.624729309168648,3.409505727985898,2.7005136018060933,0.03411028067823674,0.16747130315052794,0.0,948,948,0.03113221377134323
79,3394304666431513.5,58260661.39713412,10338017.19090648,138.76853775650454,-0.031708197701386664,11.623434246563063,3.4093158032900184,2.6995259613930425,0.034217886423140165,0.16854625653102764,0.0,948,948,0.031121904030442238
80,3394447686923871.0,58261888.80326376,10338227.644365543,138.72008334744478,-0.031751669171659724,11.627396417027096,3.40989683378062,2.6991837311394606,0.03388867276012675,0.16890913065566904,0.0,948,948,0.031117692589759827
81,3394518265075315.0,58262494.49753516,10338378.938432014,138.7122720095903,-0.031773121594049325,11.63398646246074,3.410863008457059,2.699604811547678,0.03334111100923087,0.1671251021756406,0.0,948,948,0.03111824207007885
82,3394515637619751.0,58262471.94910074,10338449.120988818,138.74277655747446,-0.031772322971736155,11.641179511622097,3.411917277957087,2.7005861454372164,0.03274344614747349,0.16087680028165482,0.0,948,948,0.031117068603634834
83,3394458005275062.5,58261977.35466127,10338470.844452107,138.80468434900902,-0.03175480546275833,11.648939818562175,3.413054323998107,2.7020421978793565,0.03209864827796172,0.1543577208882612,0.0,948,948,0.031111154705286026
84,3394380981349097.5,58261316.33724986,10338485.97736621,138.88098418656736,-0.03173139382955292,11.657414425205573,3.41429559722142,2.703743236980358,0.03139449980151532,0.15007598080479886,0.0,948,948,0.031103935092687607
85,3394326648614863.0,58260850.050568804,10338523.950917192,138.94201279910348,-0.03171487924620764,11.665660257489645,3.415502928924179,2.705226201548355,0.030709360008698394,0.14533367698375588,0.0,948,948,0.031100187450647354
86,3394327356450149.5,58260856.12527634,10338595.884939488,138.96974913464166,-0.03171509439468134,11.671682958493816,3.416384486338418,2.706078542938715,0.030208938465300372,0.14295013602338158,0.0,948,948,0.031099826097488403
87,3394391306274941.5,58261404.945941195,10338707.097005703,138.9629277344827,-0.03173453211903521,11.675188406985283,3.41689748265664,2.7062484991701345,0.02991767347585672,0.14206382358069564,0.0,948,948,0.031098773702979088
88,3394498687582766.5,58262326.48618459,10338852.636440713,138.92664748849182,-0.03176717096158188,11.678459010522412,3.4173760417200816,2.7060316690412756,0.02964592157106205,0.14385808352610263,0.0,948,948,0.03109470196068287
89,3394614807866700.5,58263323.0074178,10339023.058248363,138.8826655563901,-0.031802466039846156,11.684254350257316,3.4182238590029934,2.7059588266324393,0.02916439129873938,0.14608656827801844,0.0,948,948,0.03108973056077957
90,3394707609954059.0,58264119.40426165,10339183.37920084,138.84789248964228,-0.03183067348841084,11.692212126333198,3.419387682953367,2.7062300061374778,0.028503185872278625,0.14733429518360822,0.0,948,948,0.031086983159184456
91,3394758921692160.0,58264559.7399668,10339304.743001997,138.83823703868327,-0.03184626983170924,11.700109465012181,3.4205422764544484,2.706818433250556,0.027847002142132316,0.14710224539657882,0.0,948,948,0.031086349859833717
92,3394767214048924.5,58264630.90116443,10339393.553980522,138.86857230093693,-0.031848790316254094,11.707118575303106,3.421566684327971,2.7078079186411346,0.02726462061809476,0.1449504795671661,0.0,948,948,0.031085258349776268
93,3394744870176446.0,58264439.156113446,10339459.951287324,138.92093704515946,-0.031841998835031804,11.71399649832307,3.422571620627254,2.7090657074240188,0.026693139342394923,0.14059644118568662,0.0,948,948,0.031082309782505035
94,3394717199543415.0,58264201.69832772,10339523.454261672,138.97502107026318,-0.03183358827035376,11.721211648238606,3.423625512265996,2.710373523869092,0.026093638146157616,0.13501743072797523,0.0,948,948,0.031079096719622612
95,3394709428216672.0,58264135.00788175,10339595.875622975,139.00858194286846,-0.03183122615431078,11.72823744926663,3.4246514347107837,2.7114117613321618,0.02550986980175285,0.13058537647494775,0.0,948,948,0.03107738122344017
96,3394739282735378.5,58264391.2071119,10339664.093440868,139.00695620159587,-0.031840300517019804,11.732116226311016,3.425217690353566,2.7117291256345273,0.025187585233134135,0.13033555702902608,0.0,948,948,0.03107685036957264
97,3394805431775077.0,58264958.86701609,10339728.78774918,138.9678078498163,-0.03186040669876644,11.733679188438655,3.4254458379076227,2.711376412005364,0.02505771992525241,0.13400149548851947,0.0,948,948,0.031075602397322655
98,3394889119706163.0,58265677.02950136,10339800.153622998,138.91191117266658,-0.031885843874575714,11.735087688172952,3.425651425374881,2.710798832434642,0.024940688777529085,0.13996436341139806,0.0,948,948,0.031073281541466713
99,3394966656631345.5,58266342.399633646,10339874.956299923,138.8572684293157,-0.031909411435297796,11.737763890824178,3.4260420153325875,2.710357872745659,0.02471832518015893,0.14651166100671673,0.0,948,948,0.031071258708834648
100,3395020336354932.5,58266803.038736664,10339952.168467395,138.82944640380194,-0.03192572753426881,11.741909067382135,3.4266469131473314,2.7103710571924844,0.024373905683100605,0.1492770939363713,0.0,948,948,0.03107038512825966
