epoch,mse,rmse,mae,smape,r2,log_mse,log_rmse,log_mae,log_r2,spearman,overflow_frac,n_finite,n_total,train_loss
1,1131673603168803.8,33640356.76339958,1827233.8753695306,131.71688696482963,-0.34235351774289935,8.900830169204516,2.9834259114656283,2.337028947646565,-0.0033566907446405114,0.26172217463139863,0.0,123777,123777,0.02553997391356058
2,2.784633196525249e+16,166872202.49416164,2287441.4750310695,128.99606381763803,-32.03039106428425,8.326318495847914,2.885536084655313,2.24717194177235,0.061405822460884774,0.33357641769209473,0.0,123777,123777,0.01336262397606491
3,2885885261003509.0,53720436.15797911,1872488.1435162234,126.52958537255148,-2.4231409313278878,7.30335657922353,2.702472308687645,2.1213889442739777,0.1767204238980863,0.4172088970280578,0.0,123777,123777,0.012266038697958994
4,2.086876375742801e+16,144460249.74860042,2247229.0990101323,126.22571226966586,-23.753832167056803,7.47248079413658,2.7335838736238878,2.131030014906353,0.15765569517345002,0.4184161804197772,0.0,123777,123777,0.011855449599895112
5,844749657816326.9,29064577.372057673,1727734.1992006302,125.57025360719271,-0.0020138948250374433,7.234954673338718,2.6897871055789375,2.101335821420461,0.184431110275034,0.42652558871951657,0.0,123777,123777,0.011757538822552727
6,844387140639612.1,29058340.293960564,1733531.3151167466,125.77040637268541,-0.0015838890300425845,7.368667646374539,2.71452899162535,2.116947991046468,0.16935815600173187,0.42740916988758465,0.0,123777,123777,0.011649796933917468
7,844675242503682.6,29063297.171926014,1754509.8696376567,126.11864216420348,-0.0019256258608923993,7.570129757251673,2.751386878876119,2.1399960615945712,0.1466480994072945,0.4255451905315724,0.0,123777,123777,0.01155570150027639
8,845211783656071.8,29072526.26890329,1739091.9152586584,125.88854813874319,-0.0025620530968963884,7.282210099432204,2.698557040240618,2.1110279385151975,0.17910418603947986,0.43197254428470966,0.0,123777,123777,0.01152625298488554
9,844983616355397.6,29068601.898877036,1761433.1516051148,126.25137516997253,-0.0022914086479703943,7.575802483257892,2.752417570656366,2.1425365478813156,0.14600863460627023,0.4266048652734296,0.0,123777,123777,0.011509022977392147
10,845090693211696.4,29070443.6363069,1767103.5561298097,126.11369968918092,-0.0024184196468299834,7.525121606887538,2.743195510146431,2.135398993263703,0.15172169680747172,0.4276787014937291,0.0,123777,123777,0.011449968792968132
11,844402327569788.1,29058601.61070708,1790295.011867204,127.28087782705198,-0.001601903260548987,7.912201171193108,2.8128635180529304,2.1873826146644753,0.10808769151656694,0.43489303568797866,0.0,123777,123777,0.01146615679740714
12,845202784719677.4,29072371.501473308,1747088.1679003977,125.80676218705817,-0.0025513788584135,7.294730217635795,2.7008758241792226,2.1117117834517494,0.17769284079081415,0.43254452132103915,0.0,123777,123777,0.01139937640867683
13,845194011045999.9,29072220.607411467,1736855.2421336714,125.154731920344,-0.0025409718190592123,7.090014689410949,2.6627081494994806,2.0825048779967674,0.20076964273389408,0.45250003284873597,0.0,123777,123777,0.011397985872814867
14,844897485009170.1,29067120.342565242,1741645.434659796,125.39741492802656,-0.00218924251519792,7.3351000661053005,2.7083389865571297,2.107936867893103,0.17314210150063347,0.4464768463170383,0.0,123777,123777,0.011379615456662585
15,843639645131563.0,29045475.467472777,1785003.8162387437,128.37609937329213,-0.0006972347669078616,8.188400461029033,2.8615381285296606,2.2270428892708383,0.07695279733617832,0.4474141039429138,0.0,123777,123777,0.011321890903424978
16,845155657483447.0,29071560.97431727,1733323.5959194575,125.20805317893749,-0.0024954781012005434,7.203743131899726,2.6839789738184847,2.0928937242738574,0.18794946848836303,0.44578695698197857,0.0,123777,123777,0.01138897763414034
17,844209368427554.0,29055281.248467617,1735933.1679784802,125.4878844173791,-0.0013730215559362158,7.410031308758654,2.7221372685371055,2.115758217242934,0.16469538785338578,0.4555900569118445,0.0,123777,123777,0.01132662407282782
18,844659327895821.6,29063023.378441233,1734043.1830668189,125.25253462149011,-0.0019067484833641402,7.357310001386981,2.7124361746199637,2.1070681239271836,0.1706384600714349,0.4607211998913313,0.0,123777,123777,0.011253113244877743
19,845010946289448.4,29069071.98878988,1728970.3024735423,124.72119591485948,-0.002323826505036264,7.078349250485216,2.660516726217901,2.074633459601166,0.2020846432421729,0.45664761207579185,0.0,123777,123777,0.011256186864900574
20,845444276857465.0,29076524.49756444,1732774.0370419642,125.50893328537302,-0.0028378287851051898,7.0021381081603025,2.646155344676556,2.0796165973032434,0.2106756351055562,0.45778070819389316,0.0,123777,123777,0.011248759746514146
21,868909298007284.8,29477267.478639957,1762753.364301834,126.11869333911831,-0.030671254956903704,7.573189792727465,2.751942912330753,2.1393595323358525,0.14630315326067822,0.4430943612063502,0.0,123777,123777,0.01125079329187888
22,845119095283455.6,29070932.136473637,1733624.060764726,124.7887220637766,-0.0024521092379190534,7.155475422187202,2.674972041384209,2.0830775521177136,0.19339050360153043,0.4540788372734539,0.0,123777,123777,0.011243044549800494
23,845290828424045.2,29073885.67811405,1735773.3934329327,124.90306969123604,-0.0026558133666874095,7.043238767128401,2.653910090249555,2.074326900032142,0.2060425143307847,0.4566621420466567,0.0,123777,123777,0.01119227207427999
24,4798134404019184.0,69268567.21500152,1948407.2273195607,128.30451042604454,-4.691387143610571,8.103642804400923,2.846689797712586,2.2177457054745817,0.08650720521196087,0.44100279313122,0.0,123777,123777,0.011243800643809665
25,4.991419366599165e+17,706499778.2447752,3760985.076717443,124.94091941908125,-591.0655325460476,7.264598590839135,2.6952919305409453,2.093968766935842,0.181089464338812,0.46661341235220927,0.0,123777,123777,0.011294135465324748
26,3.942064032053361e+17,627858585.3560785,3581118.329192774,124.82112496943807,-466.5944994897323,7.165187500772166,2.676786786573067,2.084534779014635,0.19229569796609902,0.4587875944231029,0.0,123777,123777,0.011167438749116312
27,844742993349792.2,29064462.72253785,1750364.852199415,125.66805125610317,-0.0020059896569115665,7.380184441346676,2.716649488128102,2.1167224508267175,0.16805991156030797,0.44180013160438125,0.0,123777,123777,0.011169600634862742
28,845344242466042.5,29074804.254990995,1729750.7022515277,124.91074418442494,-0.002719171323408265,6.904899998834443,2.627717640621694,2.0619604329521763,0.22163691688857667,0.4708737669277292,0.0,123777,123777,0.011185698023943261
29,843919508646290.9,29050292.746309645,1775720.511892776,127.25731434775827,-0.0010291995422908595,7.886046638607319,2.808210575901907,2.1840057062717526,0.11103599237888917,0.4329062354599013,0.0,123777,123777,0.011151589529371982
30,844264830546791.2,29056235.65685671,1732954.7445605125,124.73302165219877,-0.0014388088736319027,7.223013579474547,2.6875664790800147,2.086976167898065,0.18577718431483303,0.47117502437652137,0.0,123777,123777,0.011156713956834206
31,844957800467689.8,29068157.84441267,1739809.0631649874,124.76587743561566,-0.0022607867022244044,7.136374981577916,2.671399442535301,2.0800240105277377,0.19554362353721955,0.4722410267916937,0.0,123777,123777,0.011156005867755503
32,844635567718102.6,29062614.60567687,1737761.9302576978,124.90171340256965,-0.0018785649523054282,7.224462286183787,2.6878359857297442,2.0905980108084163,0.18561387712415423,0.4663799538612772,0.0,123777,123777,0.01109685062974736
33,844938862977624.8,29067832.09972193,1724316.154739444,123.63949732672248,-0.002238323682556276,6.815458267943255,2.610643267078682,2.035623184894573,0.2317193426191505,0.47847749886412966,0.0,123777,123777,0.011050980529658092
34,844394818585898.0,29058472.406269018,1737309.1085343454,125.2121710669417,-0.0015929963540775027,7.439427618942813,2.727531414840682,2.113405029708033,0.1613816537470405,0.4700964656040672,0.0,123777,123777,0.011078692026874342
35,870887544048243.4,29510803.85296618,1745672.1906763057,124.02315329305486,-0.03301778449033632,6.894758469789943,2.6257872095411585,2.0479546061692813,0.22278013283897036,0.4700983640043048,0.0,123777,123777,0.011044171169745789
36,847551261928499.1,29112733.67323136,1756336.808748371,125.61648405756682,-0.0053370642660908185,7.4882191679661245,2.736461066407875,2.124628170709416,0.15588156822314048,0.45817951540785823,0.0,123777,123777,0.011096593545032282
37,845851920373611.8,29083533.491885263,1738628.1141447765,124.73149611980648,-0.0033213619402059358,7.074540767543767,2.659800888702718,2.0750867052258464,0.2025139590215156,0.45338933681817045,0.0,123777,123777,0.011010409479742153
38,864301050366199.6,29398997.438113425,1776959.8978726338,126.66759921754578,-0.025205105163959907,7.86732799207087,2.804875753410634,2.1736412948161465,0.1131460741226138,0.4425572299427983,0.0,123777,123777,0.011031431422492567
39,851837277149791.6,29186251.509054594,1783865.2177987942,125.40683813313282,-0.010420992700306941,7.52961795312452,2.744014933108878,2.125449143645118,0.1512148408181968,0.4656525127238014,0.0,123777,123777,0.011059822986163152
