epoch,mse,rmse,mae,smape,r2,log_mse,log_rmse,log_mae,log_r2,spearman,overflow_frac,n_finite,n_total,train_loss
85,3274833718745083.5,57226162.88678705,9995244.240424719,127.27603176515147,0.004605323985170551,7.990458125486422,2.826739840432158,2.190379060270414,0.3360790474500662,0.5864033283295446,0.0,948,948,0.01905439794063568
86,3275768683017533.0,57234331.331968345,9996065.377371812,127.2850504063032,0.004321139034425436,7.949539524596212,2.8194927778939625,2.186464599416226,0.3394789421811816,0.5883497711630115,0.0,948,948,0.01895587518811226
87,3241703628231875.0,56935960.76498468,9951042.594899261,127.10983044785291,0.014675305714005993,7.947197440880748,2.8190774095226168,2.182791580630757,0.3396735440959783,0.5896981750226067,0.0,948,948,0.018895640969276428
88,3288041986805854.5,57341450.86066322,10012858.3973784,127.45996931672508,0.0005906347410076229,8.012916651259772,2.8307095667446656,2.196287142576548,0.3342129860065114,0.5895857647483805,0.0,948,948,0.018872791901230812
89,3161116001057361.0,56223802.7979019,9908086.111519607,128.39439473660528,0.03917013566003402,8.270338628038257,2.875819644560183,2.2286235119220072,0.31282399411818285,0.5927601122275551,0.0,948,948,0.018966449424624443
90,3345271418098345.5,57838321.36307506,10150066.992339274,130.99102643590066,-0.016804407606892502,9.09520681216667,3.0158260580090936,2.3549552139853627,0.24428633808718625,0.5880751046335593,0.0,948,948,0.01949765533208847
91,2964779209712952.0,54449786.131012045,10269672.592493813,136.18154122042063,0.09884724100172104,10.180301200033378,3.190658427352163,2.510950661409756,0.15412668913023764,0.5952892281319561,0.0,948,948,0.021130243316292763
92,3358474276379892.5,57952344.87386936,10190055.944631543,131.30477616189006,-0.02081745253384737,9.145060414808379,3.024080093980379,2.364505334242487,0.24014404100807918,0.5929703026176809,0.0,948,948,0.023177271708846092
93,3287795830374859.0,57339304.4113273,10020898.239066524,126.34933399001606,0.0006654546622382185,7.774340857267145,2.788250501168635,2.1577288536079826,0.3540360632212861,0.5974285558666632,0.0,948,948,0.021397080272436142
94,3159184967388661.5,56206627.4329697,10023722.48083698,131.7944573039372,0.039757078631222575,8.904607937548125,2.9840589701860996,2.3318484704705735,0.2601230503763188,0.5998439495161642,0.0,948,948,0.018537599593400955
95,3357429266802800.0,57943328.061156444,10179898.047312628,128.20681797481478,-0.020499819011427833,8.424851164420945,2.902559416174102,2.253726925527999,0.29998566761361134,0.5991237153731253,0.0,948,948,0.020745597779750824
96,3324953411768919.5,57662409.000742584,10092752.847128667,126.21678605406524,-0.010628693947972279,7.801797031325993,2.793169710441167,2.1616900958089387,0.3517547510676833,0.6009798621605703,0.0,948,948,0.02008650079369545
97,3166775332690982.0,56274108.9017941,10071795.328951303,131.77107605480134,0.037449966313522265,8.876479997493831,2.97934220885984,2.329893147895105,0.2624601790441419,0.6012101518394926,0.0,948,948,0.01867717318236828
98,3318769823058206.0,57608765.15824832,10080082.786872469,126.29083630085334,-0.008749175227349193,7.810374200148925,2.7947046713649235,2.1629841181799327,0.35104208077948795,0.6021342684042686,0.0,948,948,0.020412014797329903
99,3340791189385227.5,57799577.76130573,10128198.492667206,127.08063826570346,-0.015442629821706078,8.14264846270316,2.853532628638257,2.2093294446478415,0.3234336706685338,0.602029926756473,0.0,948,948,0.018614603206515312
100,3214729367435073.5,56698583.469387256,10028374.702648321,128.99011698863396,0.022874206144547826,8.273670539937108,2.8763988840105448,2.237780130362209,0.31254714814928375,0.6022051159324019,0.0,948,948,0.019385546445846558
